date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:16:08	93437/93437	---M--	200	added ('OK')	image/png	etag:%2237a0512-16cfd-5c55e8562ddc0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-1024x1024.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-1024x1024.png	(from https://ignitedmindsit.com/reactjs/)
15:16:08	99607/99607	---M--	200	added ('OK')	image/png	etag:%2237a0517-18517-5c57d38517680%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-11.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-11.png	(from https://ignitedmindsit.com/reactjs/)
15:16:08	1018487/1018487	---M--	200	added ('OK')	image/jpeg	etag:%2237a0565-f8a77-5c5db18cab200%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-4.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-4.jpg	(from https://ignitedmindsit.com/reactjs/)
15:16:08	76371/76371	---M--	200	added ('OK')	image/png	etag:%2237a0526-12a53-5c57d37e6a6c0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-14.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-14.png	(from https://ignitedmindsit.com/reactjs/)
15:16:08	73937/73937	---M--	200	added ('OK')	image/png	etag:%2237a051c-120d1-5c57d3823afc0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-12.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-12.png	(from https://ignitedmindsit.com/reactjs/)
15:16:09	101184/101184	---M--	200	added ('OK')	image/png	etag:%2237a0521-18b40-5c57d38052b40%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-13.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-13.png	(from https://ignitedmindsit.com/reactjs/)
15:16:09	107403/107403	---M--	200	added ('OK')	image/png	etag:%2237a057c-1a38b-5c57cfafc2b40%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-8.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-8.png	(from https://ignitedmindsit.com/reactjs/)
15:16:09	8114/8114	---M--	200	added ('OK')	text/javascript	etag:%2237a3f61-1fb2-5f4d1e39d11c1%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/ad3cbd282.min.js?ver=1715420726	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/ad3cbd282.min8efc.js	(from https://ignitedmindsit.com/reactjs/)
15:16:10	16621/16621	---M--	200	added ('OK')	text/css	etag:%2237a0692-40ed-5f4bd20b8312f%22	https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-2355.css?ver=1676468018	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/elementor/css/post-23552d4f.css	(from https://ignitedmindsit.com/snowflake-online-training/)
15:16:10	56638/56638	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:10%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/2355	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/2355.json	(from https://ignitedmindsit.com/snowflake-online-training/)
15:16:10	2366/2366	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:11%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fsnowflake-online-training%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed3fdd.json	(from https://ignitedmindsit.com/snowflake-online-training/)
15:16:10	2439/2439	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:46:11%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fsnowflake-online-training%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embede816	(from https://ignitedmindsit.com/snowflake-online-training/)
15:16:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:46:11%20GMT	https://ignitedmindsit.com/?p=2355	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/index1731.html	(from https://ignitedmindsit.com/snowflake-online-training/)
15:16:11	143759/143759	---M--	200	added ('OK')	image/png	etag:%2237a0626-2318f-5dd1a46c8b480%22	https://ignitedmindsit.com/wp-content/uploads/2022/04/ONLINE-TRAINING.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2022/04/ONLINE-TRAINING.png	(from https://ignitedmindsit.com/snowflake-online-training/)
15:16:11	28530/28530	---M--	200	added ('OK')	text/css	etag:%2237a3f5f-6f72-5f4d12a311f41%22	https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-72.css?ver=1676554076	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/elementor/css/post-72c39f.css	(from https://ignitedmindsit.com/placements/)
15:16:11	117409/117409	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:12%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/72	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/72.json	(from https://ignitedmindsit.com/placements/)
15:16:12	2291/2291	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:12%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fplacements%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed371e.json	(from https://ignitedmindsit.com/placements/)
15:16:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:46:12%20GMT	https://ignitedmindsit.com/?p=72	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/indexae74.html	(from https://ignitedmindsit.com/placements/)
15:16:12	2364/2364	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:46:13%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fplacements%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed3e70	(from https://ignitedmindsit.com/placements/)
15:16:12	54811/54811	---M--	200	added ('OK')	image/jpeg	etag:%2237a058e-d61b-5c3d96b3c8080%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Right-Placement-is-here-2.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Right-Placement-is-here-2.jpg	(from https://ignitedmindsit.com/placements/)
15:16:12	18966/18966	---M--	200	added ('OK')	image/jpeg	etag:%2237a03b5-4a16-5c378a805d680%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/1-on-1-Mentors-3.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/1-on-1-Mentors-3.jpg	(from https://ignitedmindsit.com/placements/)
15:16:13	22958/22958	---M--	200	added ('OK')	image/jpeg	etag:%2237a03ff-59ae-5c378a76d4000%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/Level-0-Support-Engineer.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/Level-0-Support-Engineer.jpg	(from https://ignitedmindsit.com/placements/)
15:16:13	95093/95093	---M--	200	added ('OK')	image/jpeg	etag:%2237a03f9-17375-5c378a0092900%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/EiBqRQPVgAA9XV-.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/EiBqRQPVgAA9XV-.jpg	(from https://ignitedmindsit.com/placements/)
15:16:13	42778/42778	---M--	200	added ('OK')	image/jpeg	etag:%2237a0482-a71a-5c3789f615040%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/word-image-13.jpeg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/word-image-13.jpg	(from https://ignitedmindsit.com/placements/)
15:16:13	7823/7823	---M--	200	added ('OK')	image/jpeg	etag:%2237a047e-1e8f-5c3789ed7fc00%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/images.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/images.jpg	(from https://ignitedmindsit.com/placements/)
15:16:14	3097/3097	---M--	200	added ('OK')	text/css	etag:%2237a063a-c19-5f4a82349a9a4%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/3aac223cb.min.css?ver=1715420728	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/3aac223cb.min7de0.css	(from https://ignitedmindsit.com/registration/)
15:16:14	11465/11465	---M--	200	added ('OK')	text/css	etag:%2237a0639-2cc9-5f4a81b04ed6b%22	https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-74.css?ver=1676377728	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/elementor/css/post-74035d.css	(from https://ignitedmindsit.com/registration/)
15:16:14	26045/26045	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:15%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/74	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/74.json	(from https://ignitedmindsit.com/registration/)
15:16:15	2301/2301	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:15%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fregistration%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed220e.json	(from https://ignitedmindsit.com/registration/)
15:16:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:46:15%20GMT	https://ignitedmindsit.com/?p=74	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/index49a5.html	(from https://ignitedmindsit.com/registration/)
15:16:15	2374/2374	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:46:16%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fregistration%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embedbd11	(from https://ignitedmindsit.com/registration/)
15:16:15	23613/23613	---M--	200	added ('OK')	image/jpeg	etag:%2237a043a-5c3d-5c37b564f8900%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-26-300x300.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-26-300x300.jpg	(from https://ignitedmindsit.com/registration/)
15:16:15	6072/6072	---M--	200	added ('OK')	text/javascript	etag:%2237a063b-17b8-5f4a82349c114%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/3aac223cb.min.js?ver=1715420728	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/3aac223cb.min7de0.js	(from https://ignitedmindsit.com/registration/)
15:16:16	9989/9989	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:16%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/2329	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/2329.json	(from https://ignitedmindsit.com/privacy-policy/)
15:16:16	2311/2311	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:17%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fprivacy-policy%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed05bf.json	(from https://ignitedmindsit.com/privacy-policy/)
15:16:16	2384/2384	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:46:17%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fprivacy-policy%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed5aba	(from https://ignitedmindsit.com/privacy-policy/)
15:16:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:46:17%20GMT	https://ignitedmindsit.com/?p=2329	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/index2591.html	(from https://ignitedmindsit.com/privacy-policy/)
15:16:17	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231c2069-dcf4-5aaa63de0f7c0%22	https://ignitedmindsit.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-includes/fonts/dashicons7d4b.eot	(from https://ignitedmindsit.com/wp-includes/css/dashicons.min.css?ver=5.8.9)
15:16:17	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%2231c206c-dc48-5aaa63de0f7c0%22	https://ignitedmindsit.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://ignitedmindsit.com/wp-includes/css/dashicons.min.css?ver=5.8.9)
15:16:17	310/310	---M--	200	added ('OK')	image/png	etag:%223782465-136-5d5ae56a17180%22	https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/img/help-info.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/img/help-info.png	(from https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/css/display-opinions-light.css?ver=5.8.9)
15:16:17	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223782460-11497-5d5ae56a17180%22	https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.eot?v=4.5.0	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.eot	(from https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.8.9)
15:16:17	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223782460-11497-5d5ae56a17180%22	https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.eot?	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfontd41d.eot	(from https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.8.9)
15:16:18	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%223782464-10440-5d5ae56a17180%22	https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.woff2?v=4.5.0	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.woff2	(from https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.8.9)
15:16:18	83588/83588	---M--	200	added ('OK')	font/x-woff	etag:%223782463-14684-5d5ae56a17180%22	https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.woff?v=4.5.0	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.woff	(from https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.8.9)
15:16:18	142072/142072	---M--	200	added ('OK')	font/ttf	etag:%223782462-22af8-5d5ae56a17180%22	https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.ttf?v=4.5.0	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.ttf	(from https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.8.9)
15:16:20	365616/365616	---M--	200	added ('OK')	image/svg+xml	etag:%223782461-59430-5d5ae56a17180%22	https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.svg?v=4.5.0	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.svg	(from https://ignitedmindsit.com/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=5.8.9)
15:16:20	14547/14547	---M--	200	added ('OK')	image/jpeg	etag:%2237a040f-38d3-5c3789d1d7ac0%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-15.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-15.jpg	(from https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-74.css?ver=1676377728)
